#Constant Temperature fit results; RIPL II discrete level library; February 2005 by T. Belgya 
#  Z   A El         T        dT        U0       dU0NlevNmax  N0  Nc     Umax       Uc     Chi Fit Flag NoX  Xm  EX   sigma
#               [MeV]     [MeV]     [MeV]     [MeV]                    [MeV]    [MeV]                         [MeV]       
#-------------------------------------------------------------------------------------------------------------------------
  37  90 Rb   0.95394   0.08573  -1.48930   0.20155  32  16   7   4  1.15341  0.22783  1.339E-01   F   0             1.630
  38  90 Sr   0.95394   0.08573   0.53550   0.23273  84  27   7   5  3.62701  2.20702  7.750E-03 *     0             2.429
  39  90 Y    0.95394   0.08573  -0.84175   0.29809 169  61  14   4  3.04820  0.77660  3.450E-03 *     0             2.739
  40  90 Zr   0.95394   0.08573   1.36350   0.26139 243  43   7   4  4.94600  2.31900  7.780E-03 *     0             3.076
  41  90 Nb   0.95394   0.08573  -1.59545   0.27168  70  39  14   5  1.88021  0.28530  8.360E-03 *     0             3.774
  42  90 Mo   0.95394   0.08573   0.36626   0.23717  86  29   7   7  3.53990  2.45000  5.570E-02   F   0             3.464
  43  90 Tc   0.95394   0.08573  -1.19406   0.17500  50   9   7   1  1.02384  0.00000  2.448E-01   F   3   1  0.000  0.000
  44  90 Ru   0.95394   0.08573   0.00000   1.00000  10   1   1   1  0.00000  0.00000                  0             0.000
  45  90 Rh   0.95394   0.08573   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  33  91 As   0.91114   0.07526   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  34  91 Se   0.91114   0.07526   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  35  91 Br   0.91114   0.07526   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  36  91 Kr   0.91114   0.07526  -0.89270   0.16878  21  13   7   1  1.42200  0.00000  4.019E-02       0             2.774
  37  91 Rb   0.91114   0.07526  -1.03654   0.21567  61  22  14   1  1.77905  0.00000  2.372E-02       0             1.907
  38  91 Sr   0.91114   0.07526   0.40010   0.22173  47  45   7   1  4.79310  0.00000  5.722E-02 * F   0             2.864
  39  91 Y    0.91114   0.07526  -0.25226   0.19763  49  25   7   4  2.82200  0.92574  1.957E-02 *     0             2.245
  40  91 Zr   0.91114   0.07526  -0.07538   0.24889 158  62   7   5  3.68100  2.04235  1.156E-02 *     0             2.974
  41  91 Nb   0.91114   0.07526  -0.40811   0.22533 138  29  13   2  2.66019  0.10460  6.360E-03 *     0             3.389
  42  91 Mo   0.91114   0.07526  -0.32646   0.23232 133  48   7   4  3.19100  1.36201  4.304E-02       0             3.534
  43  91 Tc   0.91114   0.07526   0.43531   0.20112  69  15  14   1  2.98057  0.00000  6.872E-02   F  12  58  0.000  5.324
  44  91 Ru   0.91114   0.07526   0.45499   0.15589  33   9   7   1  2.40930  0.00000  2.907E-02       1   2  0.000  0.000
  45  91 Rh   0.91114   0.07526   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  46  91 Pd   0.91114   0.07526   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  33  92 As   0.86404   0.06593   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  34  92 Se   0.86404   0.06593   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  35  92 Br   0.86404   0.06593   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  36  92 Kr   0.86404   0.06593   0.10420   0.15763  37  16   7   1  2.49200  0.00000  8.740E-02   F   0             2.268
  37  92 Rb   0.86404   0.06593  -1.15938   0.14488  27  12   7   2  0.92804  0.14231  4.430E-02       0             1.275
  38  92 Sr   0.86404   0.06593   0.34680   0.13663  35   9   7   3  2.18500  1.38479  4.775E-02       0             0.000
  39  92 Y    0.86404   0.06593   0.00000   1.00000  16   1   1   1  0.00000  0.00000                  0             0.000
  40  92 Zr   0.86404   0.06593   0.40296   0.21227 136  55   7   6  3.83027  2.06668  6.710E-03 *     0             2.841
  41  92 Nb   0.86404   0.06593  -1.27888   0.23970 166  66  19   1  2.33500  0.00000  6.620E-03 *     0             3.659
  42  92 Mo   0.86404   0.06593   0.97483   0.18918 230  34   7   6  4.01922  2.61231  8.960E-03 *     0             2.917
  43  92 Tc   0.86404   0.06593  -1.07558   0.16218  51  20   7   1  1.50292  0.00000  6.683E-02   F   0             4.185
  44  92 Ru   0.86404   0.06593   1.40000   0.13249  37   8   7   1  3.29220  0.00000  8.416E-02   F   0             0.000
  45  92 Rh   0.86404   0.06593   0.67914   0.13964  20  10   7   1  2.84370  0.00000  1.211E-01   F   0             7.770
  46  92 Pd   0.86404   0.06593   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  34  93 Se   0.81576   0.05874   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  35  93 Br   0.81576   0.05874   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  36  93 Kr   0.81576   0.05874   0.00000   1.00000  13   1   1   1  0.00000  0.00000                  0             0.000
  37  93 Rb   0.81576   0.05874  -0.44539   0.16703  74  21  14   1  2.03160  0.00000  4.542E-02       0             2.224
  38  93 Sr   0.81576   0.05874  -0.25523   0.14672  91  20   7   1  2.16860  0.00000  5.072E-02   F   0             3.150
  39  93 Y    0.81576   0.05874  -0.30351   0.14514  45  19   7   1  2.09135  0.00000  9.700E-03 *     0             2.403
  40  93 Zr   0.81576   0.05874  -0.36557   0.17684  86  34  11   3  2.54800  0.94709  9.290E-03 *     0             2.555
  41  93 Nb   0.81576   0.05874  -1.06817   0.20856 128  68  14   7  2.36750  0.94980  7.294E-02   F   1 114  7.435  3.439
  42  93 Mo   0.81576   0.05874  -0.19215   0.21515 144  95   7   8  3.51000  2.14198  1.570E-01   F   1 139  9.670  3.279
  43  93 Tc   0.81576   0.05874  -0.11708   0.16738 131  21  14   2  2.33889  0.39184  4.236E-02       0             3.631
  44  93 Ru   0.81576   0.05874   0.31438   0.13068  46  12   7   1  2.28050  0.00000  4.462E-02       0             5.200
  45  93 Rh   0.81576   0.05874   0.55538   0.15694  32  15  14   1  2.89050  0.00000  1.252E-01   F   0             5.178
  46  93 Pd   0.81576   0.05874   0.00000   1.00000  18   1   1   1  0.00000  0.00000                  0             0.000
  47  93 Ag   0.81576   0.05874   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  34  94 Se   0.76867   0.05384   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  35  94 Br   0.76867   0.05384   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  36  94 Kr   0.76867   0.05384   0.00000   1.00000   4   1   1   2  0.00000  0.66550                  0             0.000
  37  94 Rb   0.76867   0.05384  -1.23203   0.11361  29  10   7   1  0.52810  0.00000  1.135E-01   F   0             0.000
  38  94 Sr   0.76867   0.05384   0.82665   0.14703  72  27   7   2  3.34090  0.83690  8.507E-02   F   0             2.744
  39  94 Y    0.76867   0.05384  -0.28141   0.11696  26  11   7   1  1.53000  0.00000  5.343E-02   F   0             2.088
  40  94 Zr   0.76867   0.05384   0.64948   0.14640  67  27   7   9  3.15640  2.36612  7.980E-03 *     0             2.550
  41  94 Nb   0.76867   0.05384  -1.58490   0.20252 385  80  20   2  1.77972  0.04089  9.710E-03 *     0             3.623
  42  94 Mo   0.76867   0.05384   0.44363   0.18948 173  80   7   6  3.80500  2.06735  7.760E-03 *     0             2.972
  43  94 Tc   0.76867   0.05384  -0.88055   0.17914 111  52  14   1  2.42450  0.00000  2.427E-02 *     0             3.574
  44  94 Ru   0.76867   0.05384   1.30335   0.11967  75  12   7   4  3.25470  2.49800  6.340E-02   F   0             3.302
  45  94 Rh   0.76867   0.05384   0.00000   1.00000  40   1   1   1  0.00000  0.00000                 34   7  0.000  0.000
  46  94 Pd   0.76867   0.05384   0.00000   1.00000  17   1   1   2  0.00000  0.81380                  0             0.000
  47  94 Ag   0.76867   0.05384   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  1   2  0.000  0.000
  35  95 Br   0.72436   0.05074   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  36  95 Kr   0.72436   0.05074   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  0             0.000
  37  95 Rb   0.72436   0.05074   0.00000   1.00000   4   1   1   1  0.00000  0.00000                  0             0.000
  38  95 Sr   0.72436   0.05074  -0.32579   0.10786  71  10   7   1  1.25966  0.00000  7.833E-02   F   0             1.947
  39  95 Y    0.72436   0.05074   0.58885   0.14029  50  18  14   4  2.71720  1.08760  4.770E-02       0             2.255
  40  95 Zr   0.72436   0.05074   0.20440   0.13592  83  24   8   2  2.63600  0.95397  1.487E-02 *     0             2.291
  41  95 Nb   0.72436   0.05074  -0.72148   0.16075 119  34  16   3  1.90300  0.72420  5.530E-03 *     0             2.971
  42  95 Mo   0.72436   0.05074  -0.64997   0.14881 143  30  11   1  1.80802  0.00000  9.330E-03 *     0             2.578
  43  95 Tc   0.72436   0.05074  -0.76800   0.15890 133  32  16   9  1.74702  0.95699  8.530E-03 *     0             3.011
  44  95 Ru   0.72436   0.05074   0.24365   0.12398  72  18   7   2  2.29400  0.78770  1.139E-01   F   0             3.573
  45  95 Rh   0.72436   0.05074   1.17609   0.13565  46  15  14   1  3.12943  0.00000  9.099E-03       0             5.508
  46  95 Pd   0.72436   0.05074   0.48428   0.11271  40  12   7   1  2.28350  0.00000  3.696E-02       0             4.938
  47  95 Ag   0.72436   0.05074   0.00000   1.00000  14   1   1   1  0.00000  0.00000                  0             0.000
  35  96 Br   0.68383   0.04873   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  36  96 Kr   0.68383   0.04873   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  37  96 Rb   0.68383   0.04873   0.00000   1.00000  13   1   1   1  0.00000  0.00000                  0             0.000
  38  96 Sr   0.68383   0.04873   0.39416   0.13119  62  26   7   5  2.57625  1.50684  4.161E-02       0             2.227
  39  96 Y    0.68383   0.04873   0.00000   1.00000   8   1   1   3  0.00000  0.65229                  0             0.000
  40  96 Zr   0.68383   0.04873   1.21723   0.15136 136  46   7   6  3.83300  2.43875  3.488E-02       0             2.700
  41  96 Nb   0.68383   0.04873  -0.64507   0.14208  37  24  14   1  1.53700  0.00000  8.130E-03 *     0             2.729
  42  96 Mo   0.68383   0.04873   0.46637   0.15186 122  48   7  12  3.08962  2.23463  1.043E-02 *     0             2.752
  43  96 Tc   0.68383   0.04873  -1.73566   0.18043 129  76  20   2  1.21160  0.03423  1.546E-02 *     0             3.621
  44  96 Ru   0.68383   0.04873   0.85078   0.14880 115  43   7   8  3.38051  2.46216  8.760E-03 *     0             3.288
  45  96 Rh   0.68383   0.04873  -0.96717   0.11677  49  17   7   2  0.93876  0.05198  1.435E-01   F   0             3.722
  46  96 Pd   0.68383   0.04873   0.00000   1.00000  15   1   1   2  0.00000  1.41531                  0             0.000
  47  96 Ag   0.68383   0.04873   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  3   1  0.000  0.000
  48  96 Cd   0.68383   0.04873   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  35  97 Br   0.64763   0.04718   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  36  97 Kr   0.64763   0.04718   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  37  97 Rb   0.64763   0.04718   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  38  97 Sr   0.64763   0.04718  -0.83413   0.12065  54  22   7   3  1.09550  0.30813  1.577E-01   F   0             2.456
  39  97 Y    0.64763   0.04718   0.13620   0.12766  30  16  14   1  1.91390  0.00000  1.852E-02       0             2.738
  40  97 Zr   0.64763   0.04718   0.62697   0.09766  52   9   7   3  2.05760  1.26435  2.911E-02       0             0.000
  41  97 Nb   0.64763   0.04718   0.19591   0.11551  63  18   7   7  2.10591  1.43392  1.260E-02 *     0             2.138
  42  97 Mo   0.64763   0.04718  -0.90480   0.14559 189  33  14   1  1.34100  0.00000  9.170E-03 *     0             2.152
  43  97 Tc   0.64763   0.04718  -0.98453   0.18077 209 134   7   6  2.16880  0.65690  1.357E-02 *     0             2.948
  44  97 Ru   0.64763   0.04718  -0.26072   0.12468 135  27   7   4  2.02010  0.52784  4.120E-02 *     0             3.225
  45  97 Rh   0.64763   0.04718  -0.31896   0.13434  87  21  14   2  1.63500  0.25876  2.742E-02       0             3.213
  46  97 Pd   0.64763   0.04718   0.23189   0.14468 171  45   7   1  2.68992  0.00000  4.824E-02       0             4.011
  47  97 Ag   0.64763   0.04718   0.00000   1.00000  12   1   1   1  0.00000  0.00000                  0             0.000
  48  97 Cd   0.64763   0.04718   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  35  98 Br   0.61603   0.04566   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  36  98 Kr   0.61603   0.04566   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  37  98 Rb   0.61603   0.04566   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  38  98 Sr   0.61603   0.04566   0.08333   0.09166  32   8   7   4  1.43240  0.43352  1.257E-01   F   0             0.000
  39  98 Y    0.61603   0.04566  -0.96037   0.11995  34  25   7   1  0.98627  0.00000  2.345E-01   F   0             1.832
  40  98 Zr   0.61603   0.04566   0.55902   0.09465  59   9   7   7  1.85926  1.80620  6.111E-02   F   0             0.000
  41  98 Nb   0.61603   0.04566   0.00000   1.00000  17   1   1   1  0.00000  0.00000                  0             0.000
  42  98 Mo   0.61603   0.04566   0.51704   0.14424 137  50   7   6  2.91550  1.75848  9.010E-03 *     0             2.559
  43  98 Tc   0.61603   0.04566  -1.49433   0.15172  94  43  18   1  0.79950  0.00000  1.419E-02 *     0             3.438
  44  98 Ru   0.61603   0.04566   0.63965   0.12548  71  28   7   6  2.65962  1.79696  1.407E-02 *     0             2.632
  45  98 Rh   0.61603   0.04566  -0.73151   0.09245  44   9   7   1  0.84160  0.00000  5.877E-01   F   1   2  0.000  0.000
  46  98 Pd   0.61603   0.04566   1.15591   0.10746 200  15   7   3  2.78424  1.54140  4.299E-02       0             3.548
  47  98 Ag   0.61603   0.04566  -0.01295   0.09426  20   9   7   1  1.40470  0.00000  1.011E-01   F   0             0.000
  48  98 Cd   0.61603   0.04566   0.00000   1.00000   5   1   1   1  0.00000  0.00000                  0             0.000
  49  98 In   0.61603   0.04566   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  2   1  0.000  0.000
  36  99 Kr   0.58911   0.04394   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  37  99 Rb   0.58911   0.04394   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  38  99 Sr   0.58911   0.04394  -0.57637   0.09079  26   9   7   1  0.68440  0.00000  6.909E-02   F   0             0.000
  39  99 Y    0.58911   0.04394  -0.49252   0.12385  42  20  14   1  1.25920  0.00000  5.291E-02   F   0             3.079
  40  99 Zr   0.58911   0.04394  -0.68156   0.12355  74  33   7   1  1.32670  0.00000  1.399E-01   F   0             2.679
  41  99 Nb   0.58911   0.04394  -0.29052   0.11745  24  15  14   2  1.30500  0.36527  3.766E-04       0             1.822
  42  99 Mo   0.58911   0.04394  -0.76018   0.14853 138  47  17   9  1.49350  0.68410  5.460E-03 *     0             2.683
  43  99 Tc   0.58911   0.04394  -0.81131   0.15085 124  59  14   5  1.58501  0.50910  7.950E-03 *     0             2.914
  44  99 Ru   0.58911   0.04394  -0.50005   0.11301 121  24   7   4  1.41405  0.34090  2.622E-02 *     0             2.579
  45  99 Rh   0.58911   0.04394  -0.38135   0.12292  95  28   9   2  1.62680  0.06460  2.130E-02 *     0             2.465
